name: 05e559dd-628c-40ba-870c-5e0b2dcd101a num_items: 8245
token, class_id, token_value, token_tf, token_df
лаос, @default_class, 1.61395419127075e-05, 16.0, 15.0
уехать, @default_class, 3.530524918460287e-05, 35.0, 33.0
укус, @default_class, 1.916570727189537e-05, 19.0, 18.0
въезд, @default_class, 0.00031371237128041685, 311.0, 232.0
дело, @default_class, 0.0005235263961367309, 519.0, 462.0
food, @default_class, 2.0174427845631726e-05, 20.0, 10.0
пообедать, @default_class, 1.2104656889277976e-05, 12.0, 12.0
откидной, @default_class, 1.109593540604692e-05, 11.0, 7.0
караться, @default_class, 1.109593540604692e-05, 11.0, 11.0
опция, @default_class, 1.0087213922815863e-05, 10.0, 10.0
guardian, @default_class, 0.00014727332745678723, 146.0, 129.0
каменный, @default_class, 2.6226756745018065e-05, 26.0, 22.0
огонь, @default_class, 6.153200229164213e-05, 61.0, 50.0
дыхание, @default_class, 1.109593540604692e-05, 11.0, 11.0
шампунь, @default_class, 1.714826430543326e-05, 17.0, 15.0
on, @default_class, 1.3113378372509032e-05, 13.0, 11.0
регулярно, @default_class, 5.749711999669671e-05, 57.0, 57.0
элемент, @default_class, 4.438374162418768e-05, 44.0, 39.0
зависеть, @default_class, 8.06977113825269e-05, 80.0, 78.0
дорожный, @default_class, 3.530524918460287e-05, 35.0, 32.0
мьянма, @default_class, 3.429652861086652e-05, 34.0, 20.0
банкротство, @default_class, 6.960177415749058e-05, 69.0, 51.0
прогулочный, @default_class, 3.026164267794229e-05, 30.0, 23.0
гранат, @default_class, 1.2104656889277976e-05, 12.0, 7.0
клетка, @default_class, 2.219187081209384e-05, 22.0, 19.0
давид, @default_class, 1.0087213922815863e-05, 10.0, 8.0
медуза, @default_class, 1.0087213922815863e-05, 10.0, 7.0
ядовитый, @default_class, 1.4122099855740089e-05, 14.0, 11.0
саутгемптон, @default_class, 2.1183150238357484e-05, 21.0, 20.0
речь, @default_class, 0.0004065147368237376, 403.0, 383.0
доброволец, @default_class, 1.916570727189537e-05, 19.0, 17.0
джон_кеннеди, @default_class, 1.714826430543326e-05, 17.0, 17.0
расплачиваться, @default_class, 1.5130821338971145e-05, 15.0, 13.0
следственный, @default_class, 4.942734813084826e-05, 49.0, 43.0
зоопарк, @default_class, 5.0436068704584613e-05, 50.0, 23.0
ансамбль, @default_class, 1.3113378372509032e-05, 13.0, 13.0
mashable, @default_class, 1.5130821338971145e-05, 15.0, 15.0
граф, @default_class, 1.8156984879169613e-05, 18.0, 8.0
хадид, @default_class, 1.0087213922815863e-05, 10.0, 3.0
заполнять, @default_class, 1.3113378372509032e-05, 13.0, 13.0
брисбен, @default_class, 1.0087213922815863e-05, 10.0, 9.0
предостеречь, @default_class, 1.3113378372509032e-05, 13.0, 13.0
доработать, @default_class, 1.0087213922815863e-05, 10.0, 10.0
кейптаун, @default_class, 3.026164267794229e-05, 30.0, 25.0
получиться, @default_class, 2.8244199711480178e-05, 28.0, 28.0
рано, @default_class, 3.833141454379074e-05, 38.0, 38.0
устранить, @default_class, 4.236630047671497e-05, 42.0, 38.0
финансы, @default_class, 1.8156984879169613e-05, 18.0, 18.0
мотоцикл, @default_class, 7.666282908758149e-05, 76.0, 49.0
внесение, @default_class, 2.1183150238357484e-05, 21.0, 20.0
полномочие, @default_class, 1.8156984879169613e-05, 18.0, 17.0
ответственный, @default_class, 1.916570727189537e-05, 19.0, 19.0
карнавал, @default_class, 3.530524918460287e-05, 35.0, 18.0
вчера, @default_class, 1.3113378372509032e-05, 13.0, 12.0
вспыхнуть, @default_class, 1.0087213922815863e-05, 10.0, 10.0
значимость, @default_class, 1.109593540604692e-05, 11.0, 11.0
unit, @default_class, 1.4122099855740089e-05, 14.0, 10.0
фиджи, @default_class, 1.5130821338971145e-05, 15.0, 11.0
лавров, @default_class, 1.3113378372509032e-05, 13.0, 12.0
вануату, @default_class, 2.219187081209384e-05, 22.0, 8.0
внедрение, @default_class, 4.740990698337555e-05, 47.0, 44.0
тихоокеанский, @default_class, 1.916570727189537e-05, 19.0, 19.0
sydney, @default_class, 1.2104656889277976e-05, 12.0, 10.0
ботсвана, @default_class, 1.0087213922815863e-05, 10.0, 9.0
понимать, @default_class, 6.960177415749058e-05, 69.0, 65.0
лайковый, @default_class, 1.0087213922815863e-05, 10.0, 10.0
отслеживать, @default_class, 2.6226756745018065e-05, 26.0, 26.0
задеть, @default_class, 1.916570727189537e-05, 19.0, 18.0
хорватский, @default_class, 2.4209313778555952e-05, 24.0, 21.0
торговля, @default_class, 8.271515252999961e-05, 82.0, 76.0
заехать, @default_class, 1.109593540604692e-05, 11.0, 9.0
корпус, @default_class, 3.1270363251678646e-05, 31.0, 25.0
колонна, @default_class, 1.5130821338971145e-05, 15.0, 14.0
необоснованный, @default_class, 1.3113378372509032e-05, 13.0, 12.0
предписание, @default_class, 3.429652861086652e-05, 34.0, 28.0
иерусалимский, @default_class, 1.5130821338971145e-05, 15.0, 6.0
соус, @default_class, 3.328780803713016e-05, 33.0, 19.0
visa, @default_class, 1.5130821338971145e-05, 15.0, 11.0
страх, @default_class, 3.93401351175271e-05, 39.0, 31.0
аэробус, @default_class, 3.1270363251678646e-05, 31.0, 20.0
советовать, @default_class, 7.16192225809209e-05, 71.0, 63.0
обменять, @default_class, 1.109593540604692e-05, 11.0, 9.0
сравниваться, @default_class, 1.2104656889277976e-05, 12.0, 10.0
поселить, @default_class, 1.916570727189537e-05, 19.0, 19.0
стадо, @default_class, 1.0087213922815863e-05, 10.0, 10.0
поведение, @default_class, 0.00019770939252339303, 196.0, 165.0
предок, @default_class, 1.0087213922815863e-05, 10.0, 9.0
казань, @default_class, 0.00021889254276175052, 217.0, 187.0
взнос, @default_class, 1.8156984879169613e-05, 18.0, 16.0
ространснадзор, @default_class, 5.8505840570433065e-05, 58.0, 32.0
петь, @default_class, 1.2104656889277976e-05, 12.0, 12.0
исполнить, @default_class, 2.0174427845631726e-05, 20.0, 20.0
расстройство, @default_class, 1.61395419127075e-05, 16.0, 15.0
посетовать, @default_class, 1.2104656889277976e-05, 12.0, 12.0
британский, @default_class, 0.0009310498717240989, 923.0, 725.0
арен, @default_class, 1.109593540604692e-05, 11.0, 9.0
временной, @default_class, 8.574131788918748e-05, 85.0, 83.0
крем, @default_class, 1.2104656889277976e-05, 12.0, 12.0
британия, @default_class, 3.2279083825415e-05, 32.0, 26.0
голова, @default_class, 6.758433301001787e-05, 67.0, 63.0
салон, @default_class, 0.0004408112436067313, 437.0, 340.0
конференцзал, @default_class, 1.2104656889277976e-05, 12.0, 12.0
исчезновение, @default_class, 3.1270363251678646e-05, 31.0, 31.0
колбаса, @default_class, 1.0087213922815863e-05, 10.0, 5.0
чешский, @default_class, 5.0436068704584613e-05, 50.0, 32.0
сходить, @default_class, 1.5130821338971145e-05, 15.0, 15.0
установление, @default_class, 2.5218034352292307e-05, 25.0, 24.0
изучать, @default_class, 4.6401186409639195e-05, 46.0, 46.0
сооружение, @default_class, 0.00013516866602003574, 134.0, 104.0
древние, @default_class, 4.135757626499981e-05, 41.0, 35.0
вложение, @default_class, 1.109593540604692e-05, 11.0, 11.0
коттедж, @default_class, 1.3113378372509032e-05, 13.0, 11.0
изобрести, @default_class, 1.0087213922815863e-05, 10.0, 9.0
новгородский, @default_class, 1.3113378372509032e-05, 13.0, 7.0
священный, @default_class, 1.5130821338971145e-05, 15.0, 14.0
задний, @default_class, 2.1183150238357484e-05, 21.0, 21.0
гендиректор, @default_class, 0.00018056112457998097, 179.0, 153.0
намибия, @default_class, 1.0087213922815863e-05, 10.0, 9.0
кубанский, @default_class, 1.109593540604692e-05, 11.0, 11.0
вещь, @default_class, 5.951456114416942e-05, 59.0, 58.0
траур, @default_class, 2.3200593204819597e-05, 23.0, 17.0
кавказский, @default_class, 3.6313969758339226e-05, 36.0, 31.0
толкать, @default_class, 1.0087213922815863e-05, 10.0, 9.0
мошенничество, @default_class, 2.723547731875442e-05, 27.0, 24.0
пишущий, @default_class, 1.0087213922815863e-05, 10.0, 9.0
гавайи, @default_class, 3.6313969758339226e-05, 36.0, 33.0
насмерть, @default_class, 1.5130821338971145e-05, 15.0, 15.0
наехать, @default_class, 1.0087213922815863e-05, 10.0, 7.0
паломнический, @default_class, 1.3113378372509032e-05, 13.0, 10.0
культурнопознавательный, @default_class, 1.2104656889277976e-05, 12.0, 12.0
фюзеляж, @default_class, 1.916570727189537e-05, 19.0, 14.0
покусать, @default_class, 1.714826430543326e-05, 17.0, 15.0
школьница, @default_class, 1.61395419127075e-05, 16.0, 10.0
стройка, @default_class, 1.0087213922815863e-05, 10.0, 7.0
правящий, @default_class, 1.109593540604692e-05, 11.0, 11.0
сейшельский, @default_class, 3.1270363251678646e-05, 31.0, 26.0
несовершеннолетний, @default_class, 2.6226756745018065e-05, 26.0, 23.0
труд, @default_class, 5.749711999669671e-05, 57.0, 54.0
россиянка, @default_class, 0.00017249135999009013, 171.0, 122.0
высадить, @default_class, 4.034885569126345e-05, 40.0, 36.0
турпродукт, @default_class, 2.6226756745018065e-05, 26.0, 23.0
худой, @default_class, 2.3200593204819597e-05, 23.0, 23.0
потенциальный, @default_class, 4.3375021050451323e-05, 43.0, 43.0
освободить, @default_class, 6.758433301001787e-05, 67.0, 65.0
национальный, @default_class, 0.0006274247425608337, 622.0, 527.0
кошка, @default_class, 3.429652861086652e-05, 34.0, 15.0
секретарь, @default_class, 1.916570727189537e-05, 19.0, 18.0
local, @default_class, 5.0436068704584613e-05, 50.0, 48.0
римини, @default_class, 2.6226756745018065e-05, 26.0, 18.0
вспышка, @default_class, 3.530524918460287e-05, 35.0, 25.0
руслан_бальбек, @default_class, 1.109593540604692e-05, 11.0, 11.0
оздоровительный, @default_class, 2.5218034352292307e-05, 25.0, 22.0
пальмадемальорка, @default_class, 1.3113378372509032e-05, 13.0, 10.0
сказочный, @default_class, 1.61395419127075e-05, 16.0, 14.0
вырвать, @default_class, 1.3113378372509032e-05, 13.0, 11.0
единство, @default_class, 3.732269033207558e-05, 37.0, 23.0
обновить, @default_class, 3.732269033207558e-05, 37.0, 36.0
спасти, @default_class, 0.00010793319233926013, 107.0, 98.0
подгорный, @default_class, 2.219187081209384e-05, 22.0, 16.0
нравиться, @default_class, 3.2279083825415e-05, 32.0, 29.0
югозападный, @default_class, 1.2104656889277976e-05, 12.0, 10.0
нтк, @default_class, 2.8244199711480178e-05, 28.0, 26.0
объединять, @default_class, 3.429652861086652e-05, 34.0, 34.0
приняться, @default_class, 2.0174427845631726e-05, 20.0, 20.0
прибегнуть, @default_class, 1.2104656889277976e-05, 12.0, 12.0
easa, @default_class, 1.2104656889277976e-05, 12.0, 10.0
путин, @default_class, 0.00010894190927501768, 108.0, 73.0
заряжать, @default_class, 1.0087213922815863e-05, 10.0, 7.0
минздрав, @default_class, 1.0087213922815863e-05, 10.0, 9.0
осудить, @default_class, 1.61395419127075e-05, 16.0, 16.0
отключить, @default_class, 2.219187081209384e-05, 22.0, 22.0
pegas, @default_class, 5.3462234063772485e-05, 53.0, 38.0
удовлетворительный, @default_class, 1.109593540604692e-05, 11.0, 11.0
корпоративный, @default_class, 1.714826430543326e-05, 17.0, 14.0
сеул, @default_class, 5.8505840570433065e-05, 58.0, 46.0
рго, @default_class, 1.2104656889277976e-05, 12.0, 4.0
недовольство, @default_class, 6.455816765083e-05, 64.0, 63.0
office, @default_class, 1.8156984879169613e-05, 18.0, 15.0
вкус, @default_class, 4.539246219792403e-05, 45.0, 41.0
ярославль, @default_class, 4.034885569126345e-05, 40.0, 32.0
мясной, @default_class, 1.61395419127075e-05, 16.0, 14.0
повар, @default_class, 3.93401351175271e-05, 39.0, 29.0
вокзал, @default_class, 0.00014727332745678723, 146.0, 93.0
фатхи, @default_class, 1.61395419127075e-05, 16.0, 11.0
директор, @default_class, 0.0006728171720169485, 667.0, 565.0
мадагаскар, @default_class, 2.1183150238357484e-05, 21.0, 15.0
шереметьево, @default_class, 0.00039541878504678607, 392.0, 227.0
владивосток, @default_class, 0.0001593779888935387, 158.0, 108.0
родить, @default_class, 2.1183150238357484e-05, 21.0, 14.0
уверенность, @default_class, 3.2279083825415e-05, 32.0, 31.0
наоборот, @default_class, 2.8244199711480178e-05, 28.0, 28.0
заселять, @default_class, 1.714826430543326e-05, 17.0, 13.0
подверженный, @default_class, 1.0087213922815863e-05, 10.0, 10.0
настроение, @default_class, 1.714826430543326e-05, 17.0, 17.0
обратить, @default_class, 0.00011802040535258129, 117.0, 116.0
роберт, @default_class, 2.1183150238357484e-05, 21.0, 18.0
убийство, @default_class, 8.372387674171478e-05, 83.0, 57.0
вновь, @default_class, 7.968899444676936e-05, 79.0, 78.0
эмоция, @default_class, 2.3200593204819597e-05, 23.0, 22.0
изпод, @default_class, 1.3113378372509032e-05, 13.0, 13.0
спокойно, @default_class, 2.9252920285216533e-05, 29.0, 29.0
обработка, @default_class, 3.732269033207558e-05, 37.0, 35.0
утверждение, @default_class, 4.034885569126345e-05, 40.0, 40.0
подтверждение, @default_class, 5.6488399422960356e-05, 56.0, 55.0
псков, @default_class, 1.714826430543326e-05, 17.0, 14.0
mark, @default_class, 1.5130821338971145e-05, 15.0, 15.0
присутствие, @default_class, 4.8418627557111904e-05, 48.0, 44.0
бургас, @default_class, 2.0174427845631726e-05, 20.0, 12.0
мужской, @default_class, 2.219187081209384e-05, 22.0, 22.0
подход, @default_class, 1.714826430543326e-05, 17.0, 17.0
монастырь, @default_class, 4.942734813084826e-05, 49.0, 31.0
прокурор, @default_class, 2.1183150238357484e-05, 21.0, 19.0
zealand, @default_class, 5.6488399422960356e-05, 56.0, 34.0
кос, @default_class, 2.1183150238357484e-05, 21.0, 15.0
регата, @default_class, 3.530524918460287e-05, 35.0, 12.0
мемориал, @default_class, 1.109593540604692e-05, 11.0, 11.0
мехико, @default_class, 2.8244199711480178e-05, 28.0, 21.0
приготовить, @default_class, 6.052328535588458e-05, 60.0, 52.0
чикагский, @default_class, 1.5130821338971145e-05, 15.0, 13.0
избыточный, @default_class, 1.0087213922815863e-05, 10.0, 8.0
физический, @default_class, 4.3375021050451323e-05, 43.0, 40.0
твёрдый, @default_class, 1.0087213922815863e-05, 10.0, 9.0
стеклянный, @default_class, 5.245351349003613e-05, 52.0, 41.0
борис_ельцин, @default_class, 1.0087213922815863e-05, 10.0, 6.0
меридиан, @default_class, 1.109593540604692e-05, 11.0, 7.0
скотт, @default_class, 2.4209313778555952e-05, 24.0, 14.0
занять, @default_class, 0.0007091311272233725, 703.0, 577.0
обман, @default_class, 1.5130821338971145e-05, 15.0, 13.0
благоприятный, @default_class, 2.8244199711480178e-05, 28.0, 28.0
каталог, @default_class, 1.3113378372509032e-05, 13.0, 9.0
выходить, @default_class, 0.00011802040535258129, 117.0, 108.0
доставка, @default_class, 4.438374162418768e-05, 44.0, 39.0
бургаснуть, @default_class, 4.034885569126345e-05, 40.0, 36.0
беспрецедентный, @default_class, 1.5130821338971145e-05, 15.0, 15.0
перспектива, @default_class, 4.135757626499981e-05, 41.0, 39.0
людмила, @default_class, 1.2104656889277976e-05, 12.0, 12.0
картина, @default_class, 5.0436068704584613e-05, 50.0, 39.0
пирамида, @default_class, 2.219187081209384e-05, 22.0, 14.0
рисковать, @default_class, 1.61395419127075e-05, 16.0, 16.0
сосед, @default_class, 9.784597932593897e-05, 97.0, 81.0
фермер, @default_class, 2.219187081209384e-05, 22.0, 18.0
дэн, @default_class, 1.109593540604692e-05, 11.0, 9.0
тщательный, @default_class, 2.4209313778555952e-05, 24.0, 24.0
итальянский, @default_class, 0.00031270363251678646, 310.0, 229.0
дракула, @default_class, 1.0087213922815863e-05, 10.0, 3.0
спешить, @default_class, 1.8156984879169613e-05, 18.0, 18.0
махачкала, @default_class, 3.2279083825415e-05, 32.0, 25.0
дружелюбие, @default_class, 1.0087213922815863e-05, 10.0, 10.0
временный, @default_class, 3.732269033207558e-05, 37.0, 37.0
присягнуть, @default_class, 1.3113378372509032e-05, 13.0, 13.0
бенгурион, @default_class, 2.9252920285216533e-05, 29.0, 17.0
благополучно, @default_class, 0.00010692446812754497, 106.0, 106.0
канатный, @default_class, 4.539246219792403e-05, 45.0, 19.0
захотеть, @default_class, 4.8418627557111904e-05, 48.0, 47.0
ростуризм, @default_class, 0.0006950090755708516, 689.0, 426.0
грант, @default_class, 1.3113378372509032e-05, 13.0, 6.0
часто, @default_class, 0.0001573605404701084, 156.0, 146.0
актёр, @default_class, 8.06977113825269e-05, 80.0, 48.0
налоговый, @default_class, 4.740990698337555e-05, 47.0, 34.0
android, @default_class, 1.109593540604692e-05, 11.0, 7.0
останавливаться, @default_class, 0.00010087213740916923, 100.0, 91.0
глазго, @default_class, 3.429652861086652e-05, 34.0, 31.0
воздвигнуть, @default_class, 1.0087213922815863e-05, 10.0, 7.0
погрузиться, @default_class, 2.0174427845631726e-05, 20.0, 19.0
гатвика, @default_class, 3.429652861086652e-05, 34.0, 24.0
датироваться, @default_class, 1.0087213922815863e-05, 10.0, 10.0
намеренно, @default_class, 1.0087213922815863e-05, 10.0, 10.0
способ, @default_class, 0.00012508145300671458, 124.0, 112.0
завязаться, @default_class, 1.8156984879169613e-05, 18.0, 18.0
гостеприимный, @default_class, 1.3113378372509032e-05, 13.0, 11.0
зарегистрироваться, @default_class, 3.732269033207558e-05, 37.0, 35.0
хакасия, @default_class, 1.0087213922815863e-05, 10.0, 9.0
лёд, @default_class, 0.00010288958583259955, 102.0, 68.0
закат, @default_class, 1.4122099855740089e-05, 14.0, 14.0
виноград, @default_class, 1.3113378372509032e-05, 13.0, 10.0
friendly, @default_class, 1.916570727189537e-05, 19.0, 10.0
горелка, @default_class, 1.8156984879169613e-05, 18.0, 12.0
путч, @default_class, 1.61395419127075e-05, 16.0, 16.0
контролироваться, @default_class, 1.2104656889277976e-05, 12.0, 12.0
подлежать, @default_class, 1.0087213922815863e-05, 10.0, 10.0
забота, @default_class, 1.0087213922815863e-05, 10.0, 10.0
запись, @default_class, 0.00012911633530166, 128.0, 112.0
зелёный, @default_class, 3.2279083825415e-05, 32.0, 30.0
company, @default_class, 1.4122099855740089e-05, 14.0, 14.0
однодневный, @default_class, 2.0174427845631726e-05, 20.0, 20.0
владимир, @default_class, 0.00013012505951337516, 129.0, 115.0
римский, @default_class, 4.135757626499981e-05, 41.0, 29.0
маршрутный, @default_class, 3.026164267794229e-05, 30.0, 30.0
украшать, @default_class, 1.61395419127075e-05, 16.0, 16.0
сноубордист, @default_class, 1.109593540604692e-05, 11.0, 9.0
гастрономия, @default_class, 1.2104656889277976e-05, 12.0, 10.0
частый, @default_class, 1.8156984879169613e-05, 18.0, 18.0
высотный, @default_class, 1.4122099855740089e-05, 14.0, 12.0
монарх, @default_class, 1.109593540604692e-05, 11.0, 8.0
выкрикивать, @default_class, 1.0087213922815863e-05, 10.0, 10.0
причастный, @default_class, 1.5130821338971145e-05, 15.0, 15.0
дамский, @default_class, 2.723547731875442e-05, 27.0, 21.0
белград, @default_class, 2.4209313778555952e-05, 24.0, 23.0
онлайн, @default_class, 3.1270363251678646e-05, 31.0, 30.0
видно, @default_class, 6.758433301001787e-05, 67.0, 67.0
ливан, @default_class, 1.3113378372509032e-05, 13.0, 9.0
композиция, @default_class, 1.0087213922815863e-05, 10.0, 8.0
прогуляться, @default_class, 1.61395419127075e-05, 16.0, 16.0
студия, @default_class, 1.714826430543326e-05, 17.0, 17.0
формальность, @default_class, 2.5218034352292307e-05, 25.0, 25.0
упрощение, @default_class, 5.749711999669671e-05, 57.0, 53.0
отличаться, @default_class, 5.245351349003613e-05, 52.0, 51.0
украшение, @default_class, 2.3200593204819597e-05, 23.0, 19.0
xvii, @default_class, 1.8156984879169613e-05, 18.0, 17.0
идея, @default_class, 0.00018863090372178704, 187.0, 172.0
виктория, @default_class, 2.219187081209384e-05, 22.0, 19.0
убедить, @default_class, 2.3200593204819597e-05, 23.0, 22.0
толстой, @default_class, 1.0087213922815863e-05, 10.0, 7.0
спросить, @default_class, 2.3200593204819597e-05, 23.0, 23.0
соцсеть, @default_class, 0.00011398551578167826, 113.0, 97.0
турс, @default_class, 3.833141454379074e-05, 38.0, 25.0
фургон, @default_class, 1.3113378372509032e-05, 13.0, 8.0
библио, @default_class, 3.429652861086652e-05, 34.0, 22.0
поль, @default_class, 3.732269033207558e-05, 37.0, 28.0
замдиректора, @default_class, 1.0087213922815863e-05, 10.0, 10.0
рст, @default_class, 0.00021788381855003536, 216.0, 136.0
авиадиспетчер, @default_class, 3.2279083825415e-05, 32.0, 20.0
нудистский, @default_class, 1.5130821338971145e-05, 15.0, 13.0
помогать, @default_class, 9.179364860756323e-05, 91.0, 87.0
крик, @default_class, 2.1183150238357484e-05, 21.0, 21.0
пакистанский, @default_class, 1.4122099855740089e-05, 14.0, 11.0
закричать, @default_class, 1.109593540604692e-05, 11.0, 11.0
впредь, @default_class, 1.4122099855740089e-05, 14.0, 14.0
прессконференция, @default_class, 9.381108975503594e-05, 93.0, 84.0
нация, @default_class, 1.2104656889277976e-05, 12.0, 12.0
показание, @default_class, 2.5218034352292307e-05, 25.0, 24.0
майорк, @default_class, 3.93401351175271e-05, 39.0, 30.0
вечерний, @default_class, 2.8244199711480178e-05, 28.0, 27.0
драка, @default_class, 0.00010087213740916923, 100.0, 75.0
опытный, @default_class, 3.2279083825415e-05, 32.0, 30.0
анатолий, @default_class, 3.1270363251678646e-05, 31.0, 27.0
промедление, @default_class, 1.5130821338971145e-05, 15.0, 15.0
курильский, @default_class, 1.5130821338971145e-05, 15.0, 11.0
пятеро, @default_class, 4.135757626499981e-05, 41.0, 39.0
упаковка, @default_class, 1.8156984879169613e-05, 18.0, 17.0
собеседник, @default_class, 0.00013920354831498116, 138.0, 133.0
оштрафовать, @default_class, 8.170643559424207e-05, 81.0, 73.0
egyptair, @default_class, 3.026164267794229e-05, 30.0, 19.0
незначительно, @default_class, 2.1183150238357484e-05, 21.0, 21.0
фабрика, @default_class, 1.61395419127075e-05, 16.0, 12.0
плавучий, @default_class, 2.0174427845631726e-05, 20.0, 19.0
пхеньян, @default_class, 3.2279083825415e-05, 32.0, 19.0
высота, @default_class, 0.000521508976817131, 517.0, 395.0
суши, @default_class, 3.026164267794229e-05, 30.0, 25.0
диспетчерский, @default_class, 1.2104656889277976e-05, 12.0, 7.0
стадион, @default_class, 4.740990698337555e-05, 47.0, 38.0
дорожка, @default_class, 2.723547731875442e-05, 27.0, 20.0
теннесси, @default_class, 1.2104656889277976e-05, 12.0, 10.0
трюк, @default_class, 1.714826430543326e-05, 17.0, 13.0
выяснение, @default_class, 2.1183150238357484e-05, 21.0, 20.0
рождение, @default_class, 0.00010288958583259955, 102.0, 75.0
великий, @default_class, 9.986342047341168e-05, 99.0, 86.0
спрятать, @default_class, 2.1183150238357484e-05, 21.0, 20.0
эфиопия, @default_class, 1.3113378372509032e-05, 13.0, 11.0
проход, @default_class, 5.0436068704584613e-05, 50.0, 44.0
мусор, @default_class, 6.153200229164213e-05, 61.0, 41.0
саратов, @default_class, 1.2104656889277976e-05, 12.0, 10.0
аэростат, @default_class, 4.6401186409639195e-05, 46.0, 27.0
причинять, @default_class, 1.0087213922815863e-05, 10.0, 10.0
iata, @default_class, 4.135757626499981e-05, 41.0, 19.0
порода, @default_class, 1.916570727189537e-05, 19.0, 19.0
индустрия, @default_class, 0.00020981405396014452, 208.0, 185.0
украинский, @default_class, 0.0001735000842018053, 172.0, 122.0
вулканический, @default_class, 4.740990698337555e-05, 47.0, 32.0
рупия, @default_class, 1.4122099855740089e-05, 14.0, 10.0
покрытие, @default_class, 2.723547731875442e-05, 27.0, 22.0
якобы, @default_class, 8.271515252999961e-05, 82.0, 76.0
jetblue, @default_class, 3.732269033207558e-05, 37.0, 27.0
ошибочно, @default_class, 1.109593540604692e-05, 11.0, 11.0
вояж, @default_class, 1.2104656889277976e-05, 12.0, 12.0
доклад, @default_class, 5.447095463750884e-05, 54.0, 41.0
акционер, @default_class, 2.5218034352292307e-05, 25.0, 23.0
плитка, @default_class, 1.61395419127075e-05, 16.0, 13.0
услуга, @default_class, 0.0007636020891368389, 757.0, 602.0
заполняться, @default_class, 1.109593540604692e-05, 11.0, 10.0
предназначить, @default_class, 6.354945071507245e-05, 63.0, 58.0
положение, @default_class, 9.179364860756323e-05, 91.0, 86.0
кролик, @default_class, 1.8156984879169613e-05, 18.0, 13.0
происшествие, @default_class, 0.0002451192995067686, 243.0, 227.0
динамично, @default_class, 1.2104656889277976e-05, 12.0, 12.0
волгоград, @default_class, 6.657561607426032e-05, 66.0, 56.0
население, @default_class, 0.00012306400458328426, 122.0, 106.0
кровать, @default_class, 7.262793951667845e-05, 72.0, 63.0
жилет, @default_class, 2.219187081209384e-05, 22.0, 15.0
inclusive, @default_class, 3.2279083825415e-05, 32.0, 24.0
протестовать, @default_class, 4.236630047671497e-05, 42.0, 36.0
рыбка, @default_class, 1.3113378372509032e-05, 13.0, 8.0
переход, @default_class, 8.271515252999961e-05, 82.0, 67.0
каирский, @default_class, 1.2104656889277976e-05, 12.0, 11.0
леонид, @default_class, 1.61395419127075e-05, 16.0, 16.0
пассажироперевозка, @default_class, 1.61395419127075e-05, 16.0, 16.0
уход, @default_class, 2.723547731875442e-05, 27.0, 26.0
стиль, @default_class, 6.354945071507245e-05, 63.0, 57.0
испытать, @default_class, 2.0174427845631726e-05, 20.0, 20.0
разослать, @default_class, 1.4122099855740089e-05, 14.0, 14.0
тошнота, @default_class, 1.3113378372509032e-05, 13.0, 10.0
госкорпорация, @default_class, 1.5130821338971145e-05, 15.0, 14.0
фгуп, @default_class, 1.0087213922815863e-05, 10.0, 8.0
предпоследний, @default_class, 1.2104656889277976e-05, 12.0, 12.0
ремонт, @default_class, 8.271515252999961e-05, 82.0, 69.0
архангельский, @default_class, 2.3200593204819597e-05, 23.0, 18.0
уборка, @default_class, 2.5218034352292307e-05, 25.0, 23.0
пёс, @default_class, 1.0087213922815863e-05, 10.0, 8.0
повлияли_ный, @default_class, 1.109593540604692e-05, 11.0, 11.0
ориентация, @default_class, 2.6226756745018065e-05, 26.0, 22.0
поцеловать, @default_class, 1.5130821338971145e-05, 15.0, 11.0
прохожий, @default_class, 1.4122099855740089e-05, 14.0, 14.0
полезный, @default_class, 2.3200593204819597e-05, 23.0, 22.0
royal, @default_class, 8.170643559424207e-05, 81.0, 61.0
темнота, @default_class, 1.2104656889277976e-05, 12.0, 12.0
предпочесть, @default_class, 5.0436068704584613e-05, 50.0, 47.0
минимальный, @default_class, 0.00020376172324176878, 202.0, 173.0
поблизости, @default_class, 3.328780803713016e-05, 33.0, 33.0
амстердам, @default_class, 0.0001593779888935387, 158.0, 117.0
подробно, @default_class, 1.0087213922815863e-05, 10.0, 10.0
деликатес, @default_class, 1.4122099855740089e-05, 14.0, 14.0
попробовать, @default_class, 8.372387674171478e-05, 83.0, 74.0
униформа, @default_class, 2.3200593204819597e-05, 23.0, 14.0
подножие, @default_class, 1.5130821338971145e-05, 15.0, 15.0
частота, @default_class, 5.447095463750884e-05, 54.0, 44.0
кемера, @default_class, 4.6401186409639195e-05, 46.0, 39.0
диаметр, @default_class, 2.1183150238357484e-05, 21.0, 20.0
мусульманский, @default_class, 4.740990698337555e-05, 47.0, 31.0
line, @default_class, 4.438374162418768e-05, 44.0, 23.0
робот, @default_class, 1.3113378372509032e-05, 13.0, 9.0
медик, @default_class, 9.179364860756323e-05, 91.0, 86.0
проснуться, @default_class, 1.916570727189537e-05, 19.0, 19.0
экспонат, @default_class, 3.530524918460287e-05, 35.0, 24.0
норильск, @default_class, 1.3113378372509032e-05, 13.0, 10.0
нежели, @default_class, 2.3200593204819597e-05, 23.0, 22.0
рекреационный, @default_class, 1.109593540604692e-05, 11.0, 10.0
