name: c2f47272-27b1-4890-9c2e-253da0c12688 num_items: 22378
token, class_id, token_value, token_tf, token_df
jeffrey, @default_class, 4.656570126826409e-06, 12.0, 12.0
оптимальный, @default_class, 6.596807907044422e-06, 17.0, 16.0
тайбэя, @default_class, 5.432665147964144e-06, 14.0, 11.0
турция, @default_class, 4.578960579237901e-05, 118.0, 91.0
ральф, @default_class, 1.8238233678857796e-05, 47.0, 34.0
подумывать, @default_class, 1.0865330295928288e-05, 28.0, 28.0
гордон, @default_class, 5.39386055606883e-05, 139.0, 60.0
чиновница, @default_class, 6.984855190239614e-06, 18.0, 12.0
сухой, @default_class, 2.83274694083957e-05, 73.0, 60.0
отговорить, @default_class, 3.880475105688674e-06, 10.0, 10.0
наркотик, @default_class, 0.0002623201289679855, 676.0, 456.0
понравиться, @default_class, 0.0001206827801070176, 311.0, 304.0
invictus, @default_class, 3.880475105688674e-06, 10.0, 7.0
фабержа, @default_class, 6.984855190239614e-06, 18.0, 6.0
перенести, @default_class, 0.0001416373415850103, 365.0, 335.0
чужой, @default_class, 3.8804751966381446e-05, 100.0, 89.0
поколение, @default_class, 5.66549388167914e-05, 146.0, 125.0
редко, @default_class, 7.41170733817853e-05, 191.0, 189.0
двадцатилетний, @default_class, 6.208760169101879e-06, 16.0, 16.0
вебдизайнер, @default_class, 3.880475105688674e-06, 10.0, 4.0
извлекать, @default_class, 9.313140253652819e-06, 24.0, 23.0
наделить, @default_class, 6.208760169101879e-06, 16.0, 16.0
мадам, @default_class, 2.5999182980740443e-05, 67.0, 38.0
понимание, @default_class, 2.716332528507337e-05, 70.0, 68.0
портсмут, @default_class, 8.925092515710276e-06, 23.0, 18.0
перемещение, @default_class, 3.4536227758508176e-05, 89.0, 79.0
шоколадный, @default_class, 6.169955304358155e-05, 159.0, 115.0
кушанье, @default_class, 9.701187991595361e-06, 25.0, 25.0
унизительный, @default_class, 4.268522843631217e-06, 11.0, 11.0
конфета, @default_class, 6.635612226091325e-05, 171.0, 104.0
даваться, @default_class, 1.5133852684812155e-05, 39.0, 39.0
логотип, @default_class, 3.414818274904974e-05, 88.0, 63.0
ужас, @default_class, 4.540156078292057e-05, 117.0, 107.0
ричард_никсон, @default_class, 5.432665147964144e-06, 14.0, 13.0
donuts, @default_class, 5.044617864768952e-06, 13.0, 5.0
выслать, @default_class, 2.5999182980740443e-05, 67.0, 63.0
дорогостоящий, @default_class, 3.608841871027835e-05, 93.0, 92.0
аренда, @default_class, 4.346132118371315e-05, 112.0, 84.0
никола, @default_class, 1.0477282557985745e-05, 27.0, 21.0
необыкновенный, @default_class, 5.432665147964144e-06, 14.0, 14.0
надёжный, @default_class, 1.3193615814088844e-05, 34.0, 34.0
выдавать, @default_class, 3.181989450240508e-05, 82.0, 75.0
проиграть, @default_class, 5.355055691325106e-05, 138.0, 114.0
регби, @default_class, 1.2805568076146301e-05, 33.0, 26.0
свеча, @default_class, 2.5611136152292602e-05, 66.0, 52.0
дэнни, @default_class, 1.2805568076146301e-05, 33.0, 24.0
телеканал, @default_class, 0.00037562998477369547, 968.0, 844.0
главный, @default_class, 0.0004253000661265105, 1096.0, 995.0
дёр, @default_class, 3.880475105688674e-06, 10.0, 8.0
easyjet, @default_class, 3.880475105688674e-06, 10.0, 4.0
отличный, @default_class, 3.996889427071437e-05, 103.0, 102.0
обернуться, @default_class, 1.435775811842177e-05, 37.0, 37.0
срочно, @default_class, 2.405894520052243e-05, 62.0, 61.0
родом, @default_class, 2.6387231628177688e-05, 68.0, 67.0
повстречаться, @default_class, 4.268522843631217e-06, 11.0, 11.0
уиттингтон, @default_class, 9.701187991595361e-06, 25.0, 9.0
медосмотр, @default_class, 4.656570126826409e-06, 12.0, 12.0
гречь, @default_class, 1.1253378033870831e-05, 29.0, 21.0
global, @default_class, 2.522308932384476e-05, 65.0, 49.0
карьерный, @default_class, 4.268522843631217e-06, 11.0, 10.0
дог, @default_class, 1.0477282557985745e-05, 27.0, 19.0
взгляд, @default_class, 6.596808088943362e-05, 170.0, 158.0
глотать, @default_class, 5.432665147964144e-06, 14.0, 13.0
злоумышленник, @default_class, 0.00023554483777843416, 607.0, 464.0
футболка, @default_class, 6.247565033845603e-05, 161.0, 122.0
герой, @default_class, 0.00021808269957546145, 562.0, 481.0
визитка, @default_class, 3.880475105688674e-06, 10.0, 8.0
различаться, @default_class, 4.268522843631217e-06, 11.0, 11.0
мэтисон, @default_class, 4.268522843631217e-06, 11.0, 5.0
ло, @default_class, 7.760950211377349e-06, 20.0, 12.0
jon, @default_class, 6.596807907044422e-06, 17.0, 17.0
багаж, @default_class, 3.5312325053382665e-05, 91.0, 66.0
прошедшее, @default_class, 7.799755258020014e-05, 201.0, 198.0
миллиард, @default_class, 0.00019130742293782532, 493.0, 328.0
освобождать, @default_class, 4.268522843631217e-06, 11.0, 11.0
campbell, @default_class, 1.0089235729537904e-05, 26.0, 16.0
railway, @default_class, 4.656570126826409e-06, 12.0, 8.0
арчер, @default_class, 5.432665147964144e-06, 14.0, 3.0
zealand, @default_class, 1.6686042727087624e-05, 43.0, 38.0
прокурор, @default_class, 9.23553088796325e-05, 238.0, 169.0
несовместимый, @default_class, 5.044617864768952e-06, 13.0, 13.0
йести, @default_class, 2.2894802896189503e-05, 59.0, 15.0
мила, @default_class, 1.1253378033870831e-05, 29.0, 24.0
осудить, @default_class, 9.002702427096665e-05, 232.0, 203.0
новоявленный, @default_class, 5.432665147964144e-06, 14.0, 13.0
грех, @default_class, 1.6686042727087624e-05, 43.0, 34.0
предусматривать, @default_class, 2.9879658541176468e-05, 77.0, 76.0
вставить, @default_class, 1.2417520338203758e-05, 32.0, 32.0
нигерийский, @default_class, 1.1253378033870831e-05, 29.0, 20.0
лана, @default_class, 7.760950211377349e-06, 20.0, 10.0
малага, @default_class, 4.656570126826409e-06, 12.0, 10.0
by, @default_class, 4.889398769591935e-05, 126.0, 73.0
free, @default_class, 2.6387231628177688e-05, 68.0, 49.0
признавать, @default_class, 4.1521085222484544e-05, 107.0, 104.0
произвести, @default_class, 8.459435775876045e-05, 218.0, 205.0
приятно, @default_class, 1.8238233678857796e-05, 47.0, 47.0
пострадавший, @default_class, 0.00024020140699576586, 619.0, 532.0
каннабис, @default_class, 1.8626280507305637e-05, 48.0, 35.0
внук, @default_class, 0.0001299959112657234, 335.0, 277.0
форточка, @default_class, 3.880475105688674e-06, 10.0, 7.0
измождённый, @default_class, 5.432665147964144e-06, 14.0, 14.0
фиолетовый, @default_class, 1.2417520338203758e-05, 32.0, 21.0
информационный, @default_class, 8.886287832865492e-05, 229.0, 219.0
гибнуть, @default_class, 1.435775811842177e-05, 37.0, 36.0
халатность, @default_class, 1.0865330295928288e-05, 28.0, 28.0
matt, @default_class, 1.4745805856364314e-05, 38.0, 38.0
обустроить, @default_class, 1.5521900422754698e-05, 40.0, 39.0
hilton, @default_class, 1.2417520338203758e-05, 32.0, 26.0
великолепно, @default_class, 3.880475105688674e-06, 10.0, 10.0
кент, @default_class, 4.190913023194298e-05, 108.0, 92.0
перевернуться, @default_class, 2.677527845662553e-05, 69.0, 57.0
побить, @default_class, 0.0001253393420483917, 323.0, 275.0
сержант, @default_class, 3.8804751966381446e-05, 100.0, 73.0
моментально, @default_class, 3.880475105688674e-06, 10.0, 10.0
electric, @default_class, 5.820712885906687e-06, 15.0, 11.0
искусственно, @default_class, 5.820712885906687e-06, 15.0, 13.0
возраст, @default_class, 0.0005646091303788126, 1455.0, 1204.0
фидель_кастро, @default_class, 5.432665147964144e-06, 14.0, 10.0
сирота, @default_class, 1.746213820297271e-05, 45.0, 39.0
саддам_хусейн, @default_class, 3.686451236717403e-05, 95.0, 56.0
бык, @default_class, 8.886287832865492e-05, 229.0, 74.0
приставать, @default_class, 1.5521900422754698e-05, 40.0, 33.0
продержать, @default_class, 4.268522843631217e-06, 11.0, 11.0
мадагаскар, @default_class, 6.984855190239614e-06, 18.0, 15.0
болеть, @default_class, 3.84167033189442e-05, 99.0, 98.0
лужайка, @default_class, 3.337208545417525e-05, 86.0, 69.0
застраховать, @default_class, 1.8238233678857796e-05, 47.0, 35.0
погодный, @default_class, 1.707409137452487e-05, 44.0, 44.0
наказываться, @default_class, 7.372902928182157e-06, 19.0, 19.0
фотограф, @default_class, 0.00020450104784686118, 527.0, 358.0
сбыт, @default_class, 8.537045687262435e-06, 22.0, 21.0
miss, @default_class, 4.578960579237901e-05, 118.0, 64.0
экспериментальный, @default_class, 1.0865330295928288e-05, 28.0, 26.0
пристрелить, @default_class, 6.984855190239614e-06, 18.0, 18.0
уцелеть, @default_class, 1.4745805856364314e-05, 38.0, 37.0
слушатель, @default_class, 1.901432915474288e-05, 49.0, 41.0
цвет, @default_class, 0.00013154810585547239, 339.0, 298.0
advertising, @default_class, 4.268522843631217e-06, 11.0, 10.0
солтлейксити, @default_class, 1.1253378033870831e-05, 29.0, 24.0
сквозь, @default_class, 1.3193615814088844e-05, 34.0, 32.0
link, @default_class, 5.820712885906687e-06, 15.0, 14.0
вознаграждение, @default_class, 5.238641460891813e-05, 135.0, 121.0
практический, @default_class, 8.925092515710276e-06, 23.0, 23.0
утренний, @default_class, 2.83274694083957e-05, 73.0, 69.0
king, @default_class, 3.5312325053382665e-05, 91.0, 63.0
плита, @default_class, 1.590994725120254e-05, 41.0, 29.0
смешно, @default_class, 7.760950211377349e-06, 20.0, 20.0
рекомендация, @default_class, 3.958084562327713e-05, 102.0, 92.0
hello, @default_class, 1.785018503142055e-05, 46.0, 40.0
похвастаться, @default_class, 1.4745805856364314e-05, 38.0, 37.0
сведение, @default_class, 0.000199068381334655, 513.0, 475.0
пример, @default_class, 0.00013193616177886724, 340.0, 324.0
честный, @default_class, 3.880475105688674e-06, 10.0, 10.0
художница, @default_class, 4.6953748096711934e-05, 121.0, 64.0
человечество, @default_class, 2.405894520052243e-05, 62.0, 59.0
кирк, @default_class, 7.372902928182157e-06, 19.0, 13.0
славиться, @default_class, 1.3969710380479228e-05, 36.0, 36.0
вьетнамский, @default_class, 2.1342613763408735e-05, 55.0, 40.0
митико, @default_class, 4.656570126826409e-06, 12.0, 9.0
замечание, @default_class, 2.367089837207459e-05, 61.0, 55.0
привлечение, @default_class, 4.617765443981625e-05, 119.0, 114.0
компьютер, @default_class, 7.489317067665979e-05, 193.0, 150.0
высказаться, @default_class, 2.095456511597149e-05, 54.0, 53.0
коммунистический, @default_class, 8.148997949319892e-06, 21.0, 19.0
коннора, @default_class, 1.435775811842177e-05, 37.0, 24.0
излишний, @default_class, 1.901432915474288e-05, 49.0, 47.0
куинна, @default_class, 4.268522843631217e-06, 11.0, 4.0
генсек, @default_class, 5.044617864768952e-06, 13.0, 11.0
напечатать, @default_class, 3.065575219807215e-05, 79.0, 67.0
джонс, @default_class, 0.00012456325930543244, 321.0, 142.0
летать, @default_class, 7.95497398939915e-05, 205.0, 144.0
семя, @default_class, 2.4835040676407516e-05, 64.0, 47.0
старик, @default_class, 3.026770536962431e-05, 78.0, 69.0
кидать, @default_class, 1.1641425771813374e-05, 30.0, 30.0
ирландия, @default_class, 7.605731661897153e-05, 196.0, 157.0
access, @default_class, 4.268522843631217e-06, 11.0, 9.0
редкость, @default_class, 2.1342613763408735e-05, 55.0, 55.0
интернетмагазин, @default_class, 3.2595991797279567e-05, 84.0, 63.0
омск, @default_class, 9.701187991595361e-06, 25.0, 19.0
голосовать, @default_class, 2.2506756067741662e-05, 58.0, 53.0
длинный, @default_class, 0.0001272795780096203, 328.0, 272.0
уверенно, @default_class, 1.0477282557985745e-05, 27.0, 26.0
кроличий, @default_class, 3.880475105688674e-06, 10.0, 9.0
против, @default_class, 0.000395032373489812, 1018.0, 892.0
производитель, @default_class, 0.00015948753571137786, 411.0, 322.0
разоблачить, @default_class, 8.148997949319892e-06, 21.0, 20.0
великан, @default_class, 8.537045687262435e-06, 22.0, 15.0
му, @default_class, 6.208760169101879e-06, 16.0, 16.0
географический, @default_class, 1.901432915474288e-05, 49.0, 39.0
карман, @default_class, 4.928203270537779e-05, 127.0, 101.0
аристократический, @default_class, 3.880475105688674e-06, 10.0, 10.0
зритель, @default_class, 0.00015483095194213092, 399.0, 356.0
смокинг, @default_class, 1.1641425771813374e-05, 30.0, 22.0
дизайнерский, @default_class, 2.056651828752365e-05, 53.0, 51.0
ночь, @default_class, 0.0003275120980106294, 844.0, 758.0
съехать, @default_class, 2.4446993847959675e-05, 63.0, 59.0
промоакция, @default_class, 5.044617864768952e-06, 13.0, 12.0
салли, @default_class, 4.268522843631217e-06, 11.0, 10.0
желать, @default_class, 8.110192720778286e-05, 209.0, 206.0
щель, @default_class, 1.0089235729537904e-05, 26.0, 24.0
каков, @default_class, 1.9790422811638564e-05, 51.0, 50.0
реабилитационный, @default_class, 4.5013512135483325e-05, 116.0, 93.0
белый, @default_class, 0.0003108260571025312, 801.0, 596.0
невеликий, @default_class, 4.656570126826409e-06, 12.0, 12.0
princess, @default_class, 7.372902928182157e-06, 19.0, 12.0
pittsburgh, @default_class, 5.432665147964144e-06, 14.0, 13.0
увеличиться, @default_class, 3.4536227758508176e-05, 89.0, 84.0
люксембург, @default_class, 1.8626280507305637e-05, 48.0, 38.0
потеря, @default_class, 6.053541073924862e-05, 156.0, 147.0
бельгия, @default_class, 6.558003224199638e-05, 169.0, 126.0
европа, @default_class, 0.00018781499238684773, 484.0, 409.0
car, @default_class, 3.880475105688674e-06, 10.0, 9.0
малайзийский, @default_class, 1.1641425771813374e-05, 30.0, 23.0
бахрейн, @default_class, 9.313140253652819e-06, 24.0, 15.0
сломаться, @default_class, 1.6686042727087624e-05, 43.0, 41.0
питон, @default_class, 0.00022002293553669006, 567.0, 155.0
посмеяться, @default_class, 1.435775811842177e-05, 37.0, 37.0
поставляться, @default_class, 6.984855190239614e-06, 18.0, 18.0
даться, @default_class, 9.313140253652819e-06, 24.0, 23.0
пинать, @default_class, 8.537045687262435e-06, 22.0, 22.0
гораздо, @default_class, 7.916169124655426e-05, 204.0, 199.0
радостный, @default_class, 8.148997949319892e-06, 21.0, 21.0
выступать, @default_class, 0.00023244046315085143, 599.0, 560.0
рита, @default_class, 8.925092515710276e-06, 23.0, 16.0
подкожный, @default_class, 4.268522843631217e-06, 11.0, 9.0
краситель, @default_class, 7.760950211377349e-06, 20.0, 15.0
давно, @default_class, 0.0001455178135074675, 375.0, 366.0
переливание, @default_class, 5.432665147964144e-06, 14.0, 10.0
малвый, @default_class, 4.656570126826409e-06, 12.0, 2.0
увенчаться, @default_class, 2.017847145907581e-05, 52.0, 52.0
родные, @default_class, 5.66549388167914e-05, 146.0, 138.0
непривычный, @default_class, 4.268522843631217e-06, 11.0, 11.0
принцип, @default_class, 6.325174763333052e-05, 163.0, 159.0
abc, @default_class, 0.00015133853594306856, 390.0, 352.0
черта, @default_class, 5.6266890169354156e-05, 145.0, 135.0
ботинок, @default_class, 4.2297178879380226e-05, 109.0, 66.0
перелезть, @default_class, 1.3969710380479228e-05, 36.0, 34.0
ушастый, @default_class, 8.537045687262435e-06, 22.0, 16.0
наградить, @default_class, 3.026770536962431e-05, 78.0, 76.0
памела_андерсон, @default_class, 2.5999182980740443e-05, 67.0, 47.0
хоронить, @default_class, 6.596807907044422e-06, 17.0, 15.0
тори, @default_class, 5.820712885906687e-06, 15.0, 11.0
конгресс, @default_class, 3.2595991797279567e-05, 84.0, 68.0
гимнаст, @default_class, 1.0477282557985745e-05, 27.0, 16.0
здание, @default_class, 0.00035001884680241346, 902.0, 682.0
обожать, @default_class, 1.6686042727087624e-05, 43.0, 42.0
секс, @default_class, 0.00018044208991341293, 465.0, 284.0
выехали_ный, @default_class, 3.880475105688674e-06, 10.0, 10.0
трафальгарский, @default_class, 5.432665147964144e-06, 14.0, 10.0
гейпарад, @default_class, 4.268522843631217e-06, 11.0, 10.0
тропический, @default_class, 3.2595991797279567e-05, 84.0, 80.0
сборник, @default_class, 1.9402375983190723e-05, 50.0, 36.0
дочь, @default_class, 0.0007920049829408526, 2041.0, 1364.0
фотоальбом, @default_class, 5.044617864768952e-06, 13.0, 11.0
жестокость, @default_class, 2.1730660591856577e-05, 56.0, 55.0
манипуляция, @default_class, 7.372902928182157e-06, 19.0, 18.0
факультет, @default_class, 2.677527845662553e-05, 69.0, 62.0
складываться, @default_class, 6.208760169101879e-06, 16.0, 16.0
find, @default_class, 5.820712885906687e-06, 15.0, 11.0
насилие, @default_class, 9.196726023219526e-05, 237.0, 194.0
глыба, @default_class, 5.432665147964144e-06, 14.0, 10.0
совпасть, @default_class, 1.5133852684812155e-05, 39.0, 38.0
давность, @default_class, 1.901432915474288e-05, 49.0, 47.0
курортный, @default_class, 2.716332528507337e-05, 70.0, 65.0
питьевой, @default_class, 8.148997949319892e-06, 21.0, 20.0
юный, @default_class, 0.00014241343887988478, 367.0, 316.0
теория, @default_class, 3.026770536962431e-05, 78.0, 59.0
длина, @default_class, 0.00044082198292016983, 1136.0, 863.0
неблагоприятный, @default_class, 9.701187991595361e-06, 25.0, 25.0
талантливый, @default_class, 1.3969710380479228e-05, 36.0, 33.0
придавать, @default_class, 1.8626280507305637e-05, 48.0, 48.0
сандерленд, @default_class, 8.537045687262435e-06, 22.0, 9.0
чернила, @default_class, 1.2417520338203758e-05, 32.0, 23.0
сегодня, @default_class, 7.644535799045116e-05, 197.0, 187.0
перо, @default_class, 2.7551373932510614e-05, 71.0, 60.0
лебединый, @default_class, 4.656570126826409e-06, 12.0, 10.0
клешня, @default_class, 6.208760169101879e-06, 16.0, 11.0
еврей, @default_class, 3.181989450240508e-05, 82.0, 52.0
одноклассница, @default_class, 4.656570126826409e-06, 12.0, 10.0
изобретение, @default_class, 4.1521085222484544e-05, 107.0, 74.0
оон, @default_class, 7.489317067665979e-05, 193.0, 123.0
чеддер, @default_class, 1.0477282557985745e-05, 27.0, 13.0
расставаться, @default_class, 2.2894802896189503e-05, 59.0, 58.0
трус, @default_class, 4.2297178879380226e-05, 109.0, 65.0
лев, @default_class, 0.00012689153663814068, 327.0, 183.0
марио, @default_class, 2.2506756067741662e-05, 58.0, 43.0
del, @default_class, 9.313140253652819e-06, 24.0, 17.0
заболеть, @default_class, 3.764060966204852e-05, 97.0, 87.0
салат, @default_class, 5.1222272304585204e-05, 132.0, 79.0
окончить, @default_class, 3.919280061381869e-05, 101.0, 92.0
планироваться, @default_class, 0.00012223496742080897, 315.0, 292.0
яйцо, @default_class, 0.00020411299192346632, 526.0, 249.0
деревянный, @default_class, 5.8207126130582765e-05, 150.0, 132.0
грубый, @default_class, 3.298404044471681e-05, 85.0, 82.0
засада, @default_class, 4.656570126826409e-06, 12.0, 12.0
гилера, @default_class, 3.880475105688674e-06, 10.0, 2.0
опечатать, @default_class, 5.820712885906687e-06, 15.0, 15.0
резервуар, @default_class, 1.2417520338203758e-05, 32.0, 28.0
издеваться, @default_class, 1.9402375983190723e-05, 50.0, 47.0
получаться, @default_class, 2.3282851543626748e-05, 60.0, 58.0
пресли, @default_class, 1.5521900422754698e-05, 40.0, 23.0
отбежать, @default_class, 4.268522843631217e-06, 11.0, 11.0
арест, @default_class, 0.00015483095194213092, 399.0, 320.0
юридически, @default_class, 7.372902928182157e-06, 19.0, 17.0
заправить, @default_class, 5.432665147964144e-06, 14.0, 12.0
коммерческий, @default_class, 3.647646735771559e-05, 94.0, 88.0
выстрел, @default_class, 5.8207126130582765e-05, 150.0, 124.0
ремонт, @default_class, 5.781908112112433e-05, 149.0, 137.0
аукционист, @default_class, 6.984855190239614e-06, 18.0, 14.0
обстановка, @default_class, 2.871551623684354e-05, 74.0, 73.0
мотель, @default_class, 1.2417520338203758e-05, 32.0, 23.0
обеспокоить, @default_class, 3.4536227758508176e-05, 89.0, 85.0
сознаться, @default_class, 2.7551373932510614e-05, 71.0, 67.0
чихуахуа, @default_class, 3.764060966204852e-05, 97.0, 66.0
родильный, @default_class, 5.432665147964144e-06, 14.0, 13.0
привозить, @default_class, 6.208760169101879e-06, 16.0, 16.0
бейль, @default_class, 1.0865330295928288e-05, 28.0, 14.0
лужа, @default_class, 1.2029472600261215e-05, 31.0, 22.0
парус, @default_class, 1.3581662642536685e-05, 35.0, 18.0
ванна, @default_class, 8.187802450265735e-05, 211.0, 148.0
словацкий, @default_class, 5.432665147964144e-06, 14.0, 14.0
подстричь, @default_class, 5.432665147964144e-06, 14.0, 13.0
мечеть, @default_class, 9.701187991595361e-06, 25.0, 17.0
даррен, @default_class, 6.984855190239614e-06, 18.0, 17.0
повидимый, @default_class, 8.537045687262435e-06, 22.0, 22.0
нрав, @default_class, 1.2029472600261215e-05, 31.0, 31.0
клод, @default_class, 4.656570126826409e-06, 12.0, 8.0
забить, @default_class, 1.785018503142055e-05, 46.0, 40.0
горячий, @default_class, 2.405894520052243e-05, 62.0, 49.0
гнаться, @default_class, 9.701187991595361e-06, 25.0, 25.0
thomas, @default_class, 2.7551373932510614e-05, 71.0, 66.0
лосанджелесский, @default_class, 1.6686042727087624e-05, 43.0, 41.0
дарить, @default_class, 2.83274694083957e-05, 73.0, 69.0
командование, @default_class, 2.211870923929382e-05, 57.0, 40.0
букер, @default_class, 3.880475105688674e-06, 10.0, 7.0
причём, @default_class, 9.934016270563006e-05, 256.0, 248.0
чанчунь, @default_class, 4.268522843631217e-06, 11.0, 11.0
проделать, @default_class, 3.919280061381869e-05, 101.0, 95.0
вероисповедание, @default_class, 1.5521900422754698e-05, 40.0, 37.0
научиться, @default_class, 6.13115043961443e-05, 158.0, 151.0
круизный, @default_class, 1.0089235729537904e-05, 26.0, 23.0
проверить, @default_class, 0.00012107082147849724, 312.0, 297.0
текстовый, @default_class, 6.596807907044422e-06, 17.0, 14.0
флаг, @default_class, 6.363978900481015e-05, 164.0, 105.0
york, @default_class, 0.00019169547886122018, 494.0, 435.0
мэн, @default_class, 2.871551623684354e-05, 74.0, 62.0
лисёнок, @default_class, 1.2029472600261215e-05, 31.0, 13.0
символика, @default_class, 2.677527845662553e-05, 69.0, 53.0
крис, @default_class, 7.41170733817853e-05, 191.0, 155.0
вред, @default_class, 7.644535799045116e-05, 197.0, 186.0
хаск, @default_class, 1.3581662642536685e-05, 35.0, 23.0
белорус, @default_class, 3.880475105688674e-06, 10.0, 8.0
colin, @default_class, 5.432665147964144e-06, 14.0, 14.0
вера, @default_class, 3.337208545417525e-05, 86.0, 75.0
реанимация, @default_class, 1.4745805856364314e-05, 38.0, 36.0
многократно, @default_class, 8.537045687262435e-06, 22.0, 22.0
последующий, @default_class, 4.346132118371315e-05, 112.0, 109.0
отважный, @default_class, 6.596807907044422e-06, 17.0, 17.0
приходить, @default_class, 0.00011136963439639658, 287.0, 262.0
произведение, @default_class, 6.984855281189084e-05, 180.0, 145.0
тоттенхэма, @default_class, 4.268522843631217e-06, 11.0, 11.0
гид, @default_class, 2.9103563065291382e-05, 75.0, 58.0
челюсть, @default_class, 4.889398769591935e-05, 126.0, 94.0
копенгагенский, @default_class, 4.268522843631217e-06, 11.0, 8.0
cbs, @default_class, 5.704298382624984e-05, 147.0, 135.0
надевать, @default_class, 4.190913023194298e-05, 108.0, 98.0
спасатель, @default_class, 0.00030655754380859435, 790.0, 507.0
астма, @default_class, 8.148997949319892e-06, 21.0, 19.0
alan, @default_class, 8.925092515710276e-06, 23.0, 23.0
основный, @default_class, 0.00011719034955604002, 302.0, 294.0
продуктовый, @default_class, 1.8626280507305637e-05, 48.0, 47.0
jolie, @default_class, 6.984855190239614e-06, 18.0, 17.0
бонд, @default_class, 2.056651828752365e-05, 53.0, 25.0
жаклин, @default_class, 1.1253378033870831e-05, 29.0, 18.0
копенгаген, @default_class, 1.590994725120254e-05, 41.0, 31.0
руководить, @default_class, 2.7551373932510614e-05, 71.0, 71.0
ручной, @default_class, 2.9879658541176468e-05, 77.0, 67.0
забавный, @default_class, 4.617765443981625e-05, 119.0, 115.0
кормить, @default_class, 0.00010128039866685867, 261.0, 226.0
ньюджерси, @default_class, 7.916169124655426e-05, 204.0, 176.0
бесхозный, @default_class, 6.984855190239614e-06, 18.0, 16.0
скапливаться, @default_class, 3.880475105688674e-06, 10.0, 10.0
карлссон, @default_class, 5.044617864768952e-06, 13.0, 7.0
ньюфаундленд, @default_class, 3.880475105688674e-06, 10.0, 8.0
черноперый, @default_class, 4.268522843631217e-06, 11.0, 8.0
поначалу, @default_class, 3.3760134101612493e-05, 87.0, 86.0
эдита, @default_class, 9.701187991595361e-06, 25.0, 12.0
gps, @default_class, 2.1730660591856577e-05, 56.0, 46.0
выдерживать, @default_class, 7.372902928182157e-06, 19.0, 18.0
кейль, @default_class, 5.432665147964144e-06, 14.0, 9.0
пропажа, @default_class, 0.00011563816224224865, 298.0, 250.0
хубэй, @default_class, 8.537045687262435e-06, 22.0, 22.0
курица, @default_class, 6.558003224199638e-05, 169.0, 119.0
познакомиться, @default_class, 0.0001571592438267544, 405.0, 395.0
поджелудочный, @default_class, 3.880475105688674e-06, 10.0, 10.0
fat, @default_class, 9.701187991595361e-06, 25.0, 16.0
воскресение, @default_class, 0.0003236316260881722, 834.0, 796.0
миссь, @default_class, 4.656570126826409e-06, 12.0, 7.0
траулер, @default_class, 9.313140253652819e-06, 24.0, 10.0
мать, @default_class, 0.00042258374742232263, 1089.0, 894.0
кончиться, @default_class, 7.372902928182157e-06, 19.0, 19.0
больной, @default_class, 0.00013387639774009585, 345.0, 301.0
опекунство, @default_class, 6.596807907044422e-06, 17.0, 15.0
углевод, @default_class, 8.925092515710276e-06, 23.0, 16.0
лёгкий, @default_class, 5.937126843491569e-05, 153.0, 144.0
изделие, @default_class, 0.00010360868327552453, 267.0, 217.0
штурвал, @default_class, 9.313140253652819e-06, 24.0, 22.0
иранский, @default_class, 1.4745805856364314e-05, 38.0, 25.0
выхлопной, @default_class, 4.268522843631217e-06, 11.0, 9.0
леди, @default_class, 0.00010942939843516797, 282.0, 188.0
фестиваль, @default_class, 0.0002747376274783164, 708.0, 319.0
толпа, @default_class, 6.092345938668586e-05, 157.0, 145.0
конфликтовать, @default_class, 5.432665147964144e-06, 14.0, 14.0
продажа, @default_class, 0.0005285207298584282, 1362.0, 1053.0
герб, @default_class, 1.746213820297271e-05, 45.0, 19.0
напарник, @default_class, 1.9790422811638564e-05, 51.0, 45.0
декорация, @default_class, 1.1253378033870831e-05, 29.0, 22.0
какаять, @default_class, 8.148997949319892e-06, 21.0, 21.0
этический, @default_class, 3.880475105688674e-06, 10.0, 10.0
выясняться, @default_class, 7.760950211377349e-06, 20.0, 20.0
вынос, @default_class, 5.044617864768952e-06, 13.0, 13.0
зажать, @default_class, 8.537045687262435e-06, 22.0, 21.0
попгруппа, @default_class, 6.984855190239614e-06, 18.0, 18.0
маникюр, @default_class, 8.148997949319892e-06, 21.0, 19.0
использование, @default_class, 0.00019402375619392842, 500.0, 447.0
замкнуть, @default_class, 7.372902928182157e-06, 19.0, 19.0
терракотовый, @default_class, 4.268522843631217e-06, 11.0, 4.0
тодда, @default_class, 2.017847145907581e-05, 52.0, 28.0
беспрепятственно, @default_class, 1.1253378033870831e-05, 29.0, 29.0
графика, @default_class, 4.268522843631217e-06, 11.0, 11.0
сампраса, @default_class, 4.268522843631217e-06, 11.0, 4.0
нежелание, @default_class, 2.1730660591856577e-05, 56.0, 53.0
tennis, @default_class, 4.656570126826409e-06, 12.0, 7.0
белых, @default_class, 6.635612226091325e-05, 171.0, 134.0
стрелковый, @default_class, 3.880475105688674e-06, 10.0, 8.0
взиматься, @default_class, 4.268522843631217e-06, 11.0, 11.0
лепить, @default_class, 4.268522843631217e-06, 11.0, 7.0
богослужение, @default_class, 6.208760169101879e-06, 16.0, 14.0
насекомое, @default_class, 0.00011175768304383382, 288.0, 181.0
будущее, @default_class, 0.000211873950320296, 546.0, 505.0
отлавливать, @default_class, 4.268522843631217e-06, 11.0, 11.0
